countrycode,year,test,subject,idgrade,name,povline,seqpov,seqmean,mean,sd,indicator,model,type,value
ALB,2015,PISA,math,8,ALB_2015_score_pisa_math_8,407.4700012207031,0,0,413.1570129394531,.2241181582212448,6,2,4,1
ALB,2015,PISA,math,8,ALB_2015_score_pisa_math_8,407.4700012207031,0,0,413.1570129394531,.2241181582212448,7,1,4,1
ALB,2015,PISA,math,8,ALB_2015_score_pisa_math_8,407.4700012207031,0,0,413.1570129394531,.2241181582212448,7,2,4,1
ALB,2015,PISA,math,8,ALB_2015_score_pisa_math_8,407.4700012207031,0,0,413.1570129394531,.2241181582212448,8,1,4,1
ALB,2015,PISA,math,8,ALB_2015_score_pisa_math_8,407.4700012207031,0,0,413.1570129394531,.2241181582212448,8,2,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,1,1,1,50.33381271362305
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,1,1,2,-3.420772790908813
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,1,1,3,-.0185637082904577
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,1,2,1,50.34999847412109
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,1,2,2,-3.420530319213867
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,1,2,3,-.0185623932629824
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,2,1,1,9.755111694335938
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,2,1,2,-4.159737110137939
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,2,1,3,.9719993472099304
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,2,2,1,9.807790756225586
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,2,2,2,-4.133674144744873
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,2,2,3,.9721407890319824
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,3,1,1,2.935153961181641
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,3,1,2,-4.647087097167969
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,3,1,3,1.963927865028381
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,3,2,1,3.037082672119141
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,3,2,2,-4.458692073822021
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,3,2,3,1.964950203895569
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,4,1,1,-.6559262275695801
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,4,2,1,.1349054872989655
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,5,1,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,5,2,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,6,1,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,6,2,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,7,1,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,7,2,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,8,1,4,1
ALB,2015,PISA,read,8,ALB_2015_score_pisa_read_8,407.4700012207031,0,0,405.2587585449219,.2623558342456818,8,2,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,1,1,1,40.32205963134766
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,1,1,2,-5.028992652893066
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,1,1,3,.2438158094882965
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,1,2,1,40.78414154052734
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,1,2,2,-5.284517288208008
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,1,2,3,.2562041580677032
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,2,1,1,5.520485877990723
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,2,1,2,-6.304077625274658
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,2,1,3,1.354116559028625
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,2,2,1,5.552952289581299
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,2,2,2,-6.344587326049805
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,2,2,3,1.356080532073975
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,3,1,1,1.159889578819275
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,3,1,2,-7.518984794616699
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,3,1,3,2.461499691009521
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,3,2,1,1.219380140304565
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,3,2,2,-7.107828140258789
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,3,2,3,2.441565990447998
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,4,1,1,-.7534464597702026
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,4,2,1,.1039958074688911
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,5,1,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,5,2,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,6,1,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,6,2,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,7,1,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,7,2,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,8,1,4,1
ALB,2015,PISA,science,8,ALB_2015_score_pisa_science_8,407.4700012207031,0,0,427.2249755859375,.1942254304885864,8,2,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,1,1,1,36.02345657348633
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,1,1,2,-5.192375659942627
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,1,1,3,.3791284561157227
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,1,2,1,36.72724914550781
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,1,2,2,-5.75171947479248
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,1,2,3,.4199697375297546
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,2,1,1,4.962973117828369
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,2,1,2,-6.258443355560303
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,2,1,3,1.529985308647156
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,2,2,1,4.974629402160645
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,2,2,2,-6.382912158966064
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,2,2,3,1.539073467254639
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,3,1,1,1.060074925422668
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,3,1,2,-7.363438129425049
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,3,1,3,2.683684349060059
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,3,2,1,1.127190232276917
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,3,2,2,-6.826601505279541
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,3,2,3,2.644486427307129
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,4,1,1,-.7437337636947632
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,4,2,1,.1071962416172028
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,5,1,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,5,2,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,6,1,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,6,2,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,7,1,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,7,2,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,8,1,4,1
ALB,2018,PISA,math,8,ALB_2018_score_pisa_math_8,407.4700012207031,0,0,437.2219848632813,.2007890194654465,8,2,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,1,1,1,52.17634963989258
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,1,1,2,-3.935492038726807
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,1,1,3,-.0197093151509762
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,1,2,1,52.0099983215332
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,1,2,2,-3.899198532104492
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,1,2,3,-.0195275545120239
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,2,1,1,8.150347709655762
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,2,1,2,-5.401732444763184
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,2,1,3,.9679394960403442
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,2,2,1,8.192452430725098
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,2,2,2,-5.348526477813721
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,2,2,3,.968205988407135
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,3,1,1,1.911959171295166
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,3,1,2,-6.525650978088379
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,3,1,3,1.957302689552307
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,3,2,1,1.958155035972595
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,3,2,2,-6.3675217628479
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,3,2,3,1.958094716072083
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,4,1,1,-.7326450943946838
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,4,2,1,.1120854988694191
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,5,1,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,5,2,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,6,1,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,6,2,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,7,1,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,7,2,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,8,1,4,1
ALB,2018,PISA,read,8,ALB_2018_score_pisa_read_8,407.4700012207031,0,0,405.4293518066406,.2083346545696259,8,2,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,1,1,1,45.60075378417969
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,1,1,2,-4.930078506469727
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,1,1,3,.111993707716465
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,1,2,1,45.8256950378418
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,1,2,2,-5.008635997772217
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,1,2,3,.1137782484292984
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,2,1,1,6.159972190856934
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,2,1,2,-6.402752876281738
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,2,1,3,1.168164014816284
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,2,2,1,6.19654369354248
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,2,2,2,-6.395363330841064
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,2,2,3,1.167996168136597
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,3,1,1,1.275623440742493
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,3,1,2,-7.657979488372803
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,3,1,3,2.219394683837891
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,3,2,1,1.32664942741394
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,3,2,2,-7.341644287109375
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,3,2,3,2.21220874786377
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,4,1,1,-.7647725939750671
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,4,2,1,.1004354804754257
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,5,1,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,5,2,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,6,1,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,6,2,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,7,1,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,7,2,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,8,1,4,1
ALB,2018,PISA,science,8,ALB_2018_score_pisa_science_8,407.4700012207031,0,0,416.7262573242188,.1866215765476227,8,2,4,1
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,1,1,1,45.45306396484375
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,1,1,2,-4.07733154296875
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,1,1,3,.1368867605924606
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,1,2,1,45.59956359863281
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,1,2,2,-4.143956184387207
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,1,2,3,.1391235291957855
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,2,1,1,7.335433006286621
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,2,1,2,-5.196370601654053
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,2,1,3,1.208028435707092
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,2,2,1,7.385406017303467
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,2,2,2,-5.174279689788818
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,2,2,3,1.207286834716797
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,3,1,1,1.806018829345703
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,3,1,2,-6.123318195343018
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,3,1,3,2.272721290588379
ARE,2009,PISA,math,8,ARE_2009_score_pisa_math_8,407.4700012207031,0,0,421.1498413085938,.2307080030441284,3,2,1,1.886131525039673
